Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-09-01 00:00:00+08:00,2009.1510009765625,2026.3509521484375,1874.2099609375,1910.1610107421875,0,0.0,0.0
2000-10-01 00:00:00+08:00,1912.0760498046875,1980.6259765625,1896.9449462890625,1961.2869873046875,0,0.0,0.0
2000-11-01 00:00:00+08:00,1961.0810546875,2125.72412109375,1959.720947265625,2070.613037109375,0,0.0,0.0
2000-12-01 00:00:00+08:00,2073.089111328125,2097.2890625,2024.2860107421875,2073.47705078125,0,0.0,0.0
2001-01-01 00:00:00+08:00,2077.075927734375,2131.97998046875,2007.7060546875,2065.60595703125,0,0.0,0.0
2001-02-01 00:00:00+08:00,2069.85595703125,2072.547119140625,1893.782958984375,1959.1800537109375,0,0.0,0.0
2001-03-01 00:00:00+08:00,1959.009033203125,2112.87890625,1953.720947265625,2112.77490234375,0,0.0,0.0
2001-04-01 00:00:00+08:00,2117.449951171875,2179.740966796875,2081.64404296875,2119.18408203125,0,0.0,0.0
2001-05-01 00:00:00+08:00,2119.89794921875,2222.65087890625,2119.89404296875,2214.257080078125,0,0.0,0.0
2001-06-01 00:00:00+08:00,2216.56005859375,2245.43505859375,2157.1220703125,2218.029052734375,0,0.0,0.0
2001-07-01 00:00:00+08:00,2220.4189453125,2223.20703125,1909.2969970703125,1920.3179931640625,0,0.0,0.0
2001-08-01 00:00:00+08:00,1925.239013671875,1990.698974609375,1795.5670166015625,1834.137939453125,0,0.0,0.0
2001-09-01 00:00:00+08:00,1831.7030029296875,1888.9010009765625,1750.7640380859375,1764.866943359375,0,0.0,0.0
2001-10-01 00:00:00+08:00,1766.133056640625,1773.7979736328125,1514.862060546875,1689.1700439453125,0,0.0,0.0
2001-11-01 00:00:00+08:00,1692.3509521484375,1748.0,1550.4649658203125,1747.9930419921875,0,0.0,0.0
2001-12-01 00:00:00+08:00,1751.051025390625,1776.01904296875,1593.0260009765625,1645.970947265625,0,0.0,0.0
2002-01-01 00:00:00+08:00,1643.4849853515625,1643.5,1339.199951171875,1491.6650390625,0,0.0,0.0
2002-02-01 00:00:00+08:00,1494.5770263671875,1544.9210205078125,1476.133056640625,1524.7010498046875,0,0.0,0.0
2002-03-01 00:00:00+08:00,1521.5279541015625,1693.873046875,1494.833984375,1603.905029296875,0,0.0,0.0
2002-04-01 00:00:00+08:00,1598.0260009765625,1680.2979736328125,1575.9720458984375,1667.7490234375,0,0.0,0.0
2002-05-01 00:00:00+08:00,1669.8709716796875,1670.9169921875,1506.5419921875,1515.7330322265625,0,0.0,0.0
2002-06-01 00:00:00+08:00,1510.2469482421875,1748.8900146484375,1455.3050537109375,1732.7550048828125,0,0.0,0.0
2002-07-01 00:00:00+08:00,1736.29296875,1741.91796875,1647.2650146484375,1651.593994140625,0,0.0,0.0
2002-08-01 00:00:00+08:00,1650.053955078125,1696.2769775390625,1624.0489501953125,1666.6180419921875,0,0.0,0.0
2002-09-01 00:00:00+08:00,1666.3409423828125,1680.279052734375,1577.530029296875,1581.6180419921875,0,0.0,0.0
2002-10-01 00:00:00+08:00,1577.052001953125,1577.052001953125,1488.678955078125,1507.4959716796875,0,0.0,0.0
2002-11-01 00:00:00+08:00,1507.383056640625,1573.10400390625,1353.1390380859375,1434.1820068359375,0,0.0,0.0
2002-12-01 00:00:00+08:00,1432.029052734375,1439.8499755859375,1348.7139892578125,1357.654052734375,0,0.0,0.0
2003-01-01 00:00:00+08:00,1347.4329833984375,1508.5880126953125,1311.6839599609375,1499.81494140625,0,0.0,0.0
2003-02-01 00:00:00+08:00,1499.166015625,1524.7509765625,1474.470947265625,1511.9320068359375,0,0.0,0.0
2003-03-01 00:00:00+08:00,1511.5849609375,1529.751953125,1447.0140380859375,1510.5780029296875,146400,0.0,0.0
2003-04-01 00:00:00+08:00,1513.0009765625,1649.60302734375,1473.2659912109375,1521.4439697265625,458800,0.0,0.0
2003-05-01 00:00:00+08:00,1522.98095703125,1581.612060546875,1477.251953125,1576.260986328125,232000,0.0,0.0
2003-06-01 00:00:00+08:00,1577.987060546875,1582.4119873046875,1483.68603515625,1486.0240478515625,191000,0.0,0.0
2003-07-01 00:00:00+08:00,1485.52099609375,1540.1939697265625,1464.865966796875,1476.741943359375,182000,0.0,0.0
2003-08-01 00:00:00+08:00,1476.469970703125,1497.10205078125,1406.6810302734375,1421.9830322265625,116200,0.0,0.0
2003-09-01 00:00:00+08:00,1423.35302734375,1456.552978515625,1348.2220458984375,1367.1610107421875,10195200,0.0,0.0
2003-10-01 00:00:00+08:00,1366.2010498046875,1411.8800048828125,1334.7840576171875,1348.302978515625,151600,0.0,0.0
2003-11-01 00:00:00+08:00,1346.48095703125,1423.58203125,1307.39501953125,1397.2249755859375,281400,0.0,0.0
2003-12-01 00:00:00+08:00,1398.7060546875,1525.2989501953125,1398.7060546875,1497.0439453125,402400,0.0,0.0
2004-01-01 00:00:00+08:00,1492.7239990234375,1634.4129638671875,1491.6939697265625,1590.72900390625,320200,0.0,0.0
2004-02-01 00:00:00+08:00,1630.654052734375,1730.279052734375,1585.9580078125,1675.0670166015625,545000,0.0,0.0
2004-03-01 00:00:00+08:00,1676.2220458984375,1760.0760498046875,1634.7099609375,1741.623046875,414600,0.0,0.0
2004-04-01 00:00:00+08:00,1744.708984375,1783.0069580078125,1572.22998046875,1595.5870361328125,373200,0.0,0.0
2004-05-01 00:00:00+08:00,1600.6259765625,1606.072021484375,1508.64501953125,1555.906005859375,144000,0.0,0.0
2004-06-01 00:00:00+08:00,1555.56201171875,1580.5699462890625,1376.218017578125,1399.1619873046875,221200,0.0,0.0
2004-07-01 00:00:00+08:00,1398.197998046875,1466.7840576171875,1366.5030517578125,1386.2020263671875,231000,0.0,0.0
2004-08-01 00:00:00+08:00,1381.876953125,1424.552978515625,1310.0240478515625,1342.06201171875,180600,0.0,0.0
2004-09-01 00:00:00+08:00,1340.75,1496.2139892578125,1259.4320068359375,1396.699951171875,389000,0.0,0.0
2004-10-01 00:00:00+08:00,1395.6689453125,1437.572021484375,1289.873046875,1320.5360107421875,261400,0.0,0.0
2004-11-01 00:00:00+08:00,1317.657958984375,1387.342041015625,1290.988037109375,1340.77099609375,300200,0.0,0.0
2004-12-01 00:00:00+08:00,1340.916015625,1352.4549560546875,1264.1519775390625,1266.4959716796875,221200,0.0,0.0
2005-01-01 00:00:00+08:00,1260.781982421875,1268.85595703125,1189.2110595703125,1191.822998046875,197200,0.0,0.0
2005-02-01 00:00:00+08:00,1189.5009765625,1328.532958984375,1187.260009765625,1306.0030517578125,223200,0.0,0.0
2005-03-01 00:00:00+08:00,1305.2490234375,1326.0760498046875,1162.031005859375,1181.2359619140625,310600,0.0,0.0
2005-04-01 00:00:00+08:00,1180.373046875,1254.3189697265625,1135.7330322265625,1159.14599609375,319000,0.0,0.0
2005-05-01 00:00:00+08:00,1160.6199951171875,1165.3900146484375,1043.2760009765625,1060.738037109375,181000,0.0,0.0
2005-06-01 00:00:00+08:00,1059.6099853515625,1146.4169921875,998.22802734375,1080.93798828125,385600,0.0,0.0
2005-07-01 00:00:00+08:00,1077.31298828125,1097.634033203125,1004.0809936523438,1083.032958984375,306200,0.0,0.0
2005-08-01 00:00:00+08:00,1082.7960205078125,1201.7550048828125,1081.1180419921875,1162.7979736328125,636000,0.0,0.0
2005-09-01 00:00:00+08:00,1163.699951171875,1223.56494140625,1129.053955078125,1155.614013671875,546000,0.0,0.0
2005-10-01 00:00:00+08:00,1153.6719970703125,1165.666015625,1067.406982421875,1092.8170166015625,267800,0.0,0.0
2005-11-01 00:00:00+08:00,1091.677001953125,1122.8790283203125,1074.2979736328125,1099.260986328125,314800,0.0,0.0
2005-12-01 00:00:00+08:00,1098.7840576171875,1173.06396484375,1074.0069580078125,1161.0570068359375,296200,0.0,0.0
2006-01-01 00:00:00+08:00,1163.8780517578125,1262.0870361328125,1161.906005859375,1258.0460205078125,451600,0.0,0.0
2006-02-01 00:00:00+08:00,1263.0030517578125,1304.613037109375,1256.8079833984375,1299.030029296875,466800,0.0,0.0
2006-03-01 00:00:00+08:00,1299.154052734375,1313.125,1238.156005859375,1298.2950439453125,502600,0.0,0.0
2006-04-01 00:00:00+08:00,1298.6839599609375,1444.7139892578125,1298.6839599609375,1440.2230224609375,826000,0.0,0.0
2006-05-01 00:00:00+08:00,1446.991943359375,1678.5989990234375,1446.991943359375,1641.300048828125,1156200,0.0,0.0
2006-06-01 00:00:00+08:00,1639.6729736328125,1695.5799560546875,1512.52099609375,1672.2110595703125,985400,0.0,0.0
2006-07-01 00:00:00+08:00,1677.31103515625,1757.4720458984375,1611.1629638671875,1612.7330322265625,856800,0.0,0.0
2006-08-01 00:00:00+08:00,1619.635009765625,1667.530029296875,1541.4129638671875,1658.637939453125,631600,0.0,0.0
2006-09-01 00:00:00+08:00,1658.6600341796875,1755.6910400390625,1634.0260009765625,1752.4239501953125,782400,0.0,0.0
2006-10-01 00:00:00+08:00,1768.14404296875,1842.72998046875,1753.4940185546875,1837.9930419921875,802400,0.0,0.0
2006-11-01 00:00:00+08:00,1838.6800537109375,2102.056884765625,1833.2010498046875,2099.2890625,1193000,0.0,0.0
2006-12-01 00:00:00+08:00,2106.294921875,2698.904052734375,2084.26611328125,2675.47412109375,1626200,0.0,0.0
2007-01-01 00:00:00+08:00,2728.18798828125,2994.281982421875,2617.01904296875,2786.3349609375,2318000,0.0,0.0
2007-02-01 00:00:00+08:00,2744.81396484375,3049.77099609375,2541.52490234375,2881.072998046875,1472200,0.0,0.0
2007-03-01 00:00:00+08:00,2877.202880859375,3273.72705078125,2723.06494140625,3183.98291015625,2436600,0.0,0.0
2007-04-01 00:00:00+08:00,3196.5869140625,3851.35009765625,3196.5869140625,3841.27197265625,2910800,0.0,0.0
2007-05-01 00:00:00+08:00,3937.93798828125,4335.962890625,3845.22705078125,4109.65380859375,2914400,0.0,0.0
2007-06-01 00:00:00+08:00,4120.626953125,4311.9970703125,3404.14599609375,3820.702880859375,2650200,0.0,0.0
2007-07-01 00:00:00+08:00,3800.23291015625,4476.6259765625,3563.5439453125,4471.0322265625,1695600,0.0,0.0
2007-08-01 00:00:00+08:00,4488.77392578125,5235.1572265625,4284.87109375,5218.8251953125,2408400,0.0,0.0
2007-09-01 00:00:00+08:00,5257.77685546875,5560.4169921875,5025.3359375,5552.30078125,1918600,0.0,0.0
2007-10-01 00:00:00+08:00,5683.31005859375,6124.0439453125,5462.01318359375,5954.76513671875,1340800,0.0,0.0
2007-11-01 00:00:00+08:00,5978.93896484375,6005.130859375,4778.72705078125,4871.77783203125,1007000,0.0,0.0
2007-12-01 00:00:00+08:00,4838.56396484375,5336.4990234375,4798.01416015625,5261.56298828125,1251600,0.0,0.0
